LNR;RESPONSE
62740;0.423991878
63057;0.404931391
64015;0.344335722
64024;0.368924387
64658;0.645840722
64668;0.329689555
64974;0.413635744
64980;0.521351348
76062;0.701920221
71276;0.460243004
71283;0.332935059
71289;0.398622809
71290;0.685448139
71293;0.668898364
71602;0.542573586
71923;0.432148694
72244;0.439312595
72248;0.492637357
72565;0.553169954
73197;0.578656035
74167;0.79273876
74812;0.495757126
75119;0.477626446
75765;0.433124433
75768;0.231732835
75771;0.469133054
75775;0.350291883
76090;0.305785668
71294;0.497132146
71309;0.527263071
71311;0.335745146
71940;0.591642943
72582;0.545347889
72591;0.582478443
73224;0.296486439
73229;0.378250535
73549;0.106484074
73876;0.500332893
74498;0.512351401
74506;0.27521231
74509;0.66416969
75138;0.557948898
75468;0.47143631
75794;0.375268689
71640;0.256773475
71965;0.525630662
72286;0.666841478
72610;0.415760145
57773;0.516677056
59057;0.638665375
60025;0.366332641
60333;0.655918019
56198;0.511669681
56517;0.648570941
56847;0.441763259
57792;0.414006018
58120;0.241433568
58443;0.397058696
58446;0.457716557
58450;0.295858234
59082;0.654725109
59089;0.462309804
59399;0.478429074
59713;0.460012332
59721;0.441357265
59723;0.376756396
60034;0.586447026
60041;0.46753282
60046;0.546719058
60360;0.578541534
60367;0.584221226
57177;0.587933708
58139;0.457716557
58141;0.590268709
58785;0.630712058
59093;0.4907334
59428;0.457716557
60054;0.300441183
65491;0.460012332
65813;0.366033183
70820;0.463051313
70822;0.215915517
70829;0.544099792
70830;0.62012688
71140;0.641718167
71152;0.5603678
66355;0.543652007
66363;0.581016709
67637;0.771858659
67641;0.480235321
67962;0.522226997
67970;0.497630348
45328;0.399420334
45340;0.511846852
40508;0.66050267
41156;0.460012332
41168;0.37036622
41482;0.578613429
41803;0.457716557
42442;0.462309804
42445;0.329145709
42448;0.460012332
42768;0.571727201
42776;0.396040171
42780;0.355791481
43087;0.435820606
43095;0.469133054
43724;0.236838676
44049;0.602896689
44053;0.374996042
44059;0.413045435
45014;0.425050742
45018;0.620210946
45023;0.274621752
45026;0.391970434
40532;0.223702246
41180;0.369213094
41192;0.460012332
41515;0.497387888
41829;0.481357437
42146;0.521005631
42787;0.262771486
43104;0.431193923
43105;0.390925769
43119;0.327475228
43758;0.460012332
44080;0.367802666
44391;0.658667749
44715;0.46977029
45376;0.348135746
40880;0.488961081
41196;0.668034608
41203;0.462309804
41211;0.479637589
54655;0.651035355
54662;0.52322511
55940;0.676489637
51124;0.457716557
51128;0.457716557
51131;0.269785908
51446;0.709394101
51781;0.473740782
52107;0.679704653
52425;0.604782274
52433;0.408432678
52742;0.47143631
52748;0.412688354
53400;0.220941525
82769;0.526578046
83085;0.292441647
83094;0.441606283
83406;0.35568629
83416;0.404898005
83726;0.337940333
84369;0.531361739
84696;0.481813106
85649;0.350233494
45;0.462309804
84;0.47143631
103;0.47143631
104;0.460012332
108;0.462309804
110;0.469133054
113;0.47143631
125;0.47143631
23;0.473740782
35;0.460012332
36;0.460012332
148;0.457716557
170;0.462309804
183;0.473740782
209;0.47143631
219;0.460012332
242;0.460012332
243;0.462309804
252;0.47143631
263;0.469133054
270;0.469133054
288;0.460012332
388;0.460012332
431;0.698384655
448;0.516836267
453;0.469133054
483;0.424820584
532;0.265719639
541;0.69304436
545;0.402575241
564;0.462309804
581;0.469133054
591;0.613992244
602;0.260904018
626;0.462309804
627;0.509346672
642;0.397068338
662;0.639209392
692;0.599325109
715;0.584129315
755;0.533542439
765;0.498352928
83237;0.475971626
83547;0.509354461
83870;0.376048666
83876;0.624606479
84502;0.676040913
84520;0.349386495
85147;0.398524443
85151;0.469133054
85462;0.814132364
8192;0.437208175
8196;0.253360452
8200;0.457332309
7887;0.514311011
7897;0.685516354
8214;0.852447881
8217;0.628627034
7903;0.604957588
7908;0.457716557
7909;0.637316479
7911;0.680893245
8338;0.651659046
7921;0.468788577
8222;0.583937476
8244;0.450902826
8250;0.567843291
8312;0.460012332
7727;0.564645157
7730;0.488736358
8066;0.438452663
8080;0.586872561
7761;0.642285498
7771;0.713991901
8082;0.541892214
8096;0.581781973
7786;0.707496669
8106;0.280969845
7827;0.092000078
7831;0.581468004
8153;0.471771995
8500;0.520460743
8833;0.58086781
8834;0.462309804
8501;0.520215123
8511;0.617602976
8856;0.369591943
8860;0.584611499
8535;0.312433249
8865;0.819032951
8879;0.526825997
8976;0.354003769
8978;0.569648895
8979;0.658441119
8886;0.320416759
8898;0.792644267
8905;0.343609734
8915;0.596063613
8917;0.477631814
8920;0.456071654
68753;0.270444016
69066;0.736117368
69379;0.728917459
69384;0.469133054
69390;0.469133054
69708;0.30476558
69711;0.672068986
70024;0.345925833
70025;0.52294275
70984;0.250145048
66195;0.132705977
66521;0.276744276
66836;0.817748217
66847;0.120932898
67158;0.146784195
67160;0.696267334
67165;0.457716557
67168;0.469537363
68754;0.619696822
68769;0.498365929
69078;0.193293885
69719;0.480604061
70044;0.476365117
70370;0.59850137
70372;0.658509352
70373;0.516751602
81127;0.090665316
81445;0.601399178
81450;0.494859143
76670;0.440343967
76984;0.654610178
77627;0.421360627
78584;0.319840484
78596;0.460012332
79553;0.377874915
79556;0.423164732
79558;0.449136618
79872;0.248851141
80181;0.36677641
80190;0.734824688
80512;0.418594304
80513;0.597807407
80825;0.674369715
80831;0.141367711
81462;0.462182847
76688;0.412203483
76999;0.506661989
77002;0.537464726
77008;0.202557748
78281;0.349104462
78282;0.465836912
78293;0.614511434
38292;0.534090782
37990;0.804753524
38001;0.623384315
38013;0.621316954
38337;0.176800196
38024;0.597991507
38025;0.417119218
38031;0.606883474
38044;0.457716557
38395;0.418307406
39053;0.584185978
39062;0.592765321
38723;0.354746589
39066;0.74916802
38761;0.379534181
39084;0.580777554
38775;0.461048828
38804;0.647618146
38821;0.497666742
39143;0.572600747
39153;0.604092809
39154;0.711581827
38857;0.460012332
38858;0.460012332
39168;0.552299885
38865;0.61985077
38868;0.611388365
48000;0.384170165
48005;0.501806661
48648;0.468989626
48663;0.544349493
48979;0.43483974
48981;0.592040464
49622;0.457716557
49948;0.512806847
49953;0.500110119
49957;0.147434955
50276;0.568780291
50277;0.654351442
46058;0.457716557
46067;0.511856418
46073;0.293355991
46394;0.494369649
46720;0.320365186
47039;0.470301684
47366;0.536490766
47374;0.469133054
47690;0.284415569
48348;0.482424157
48673;0.53299248
48681;0.469133054
48682;0.469133054
49655;0.296296136
50292;0.667466944
50295;0.54588759
50297;0.457716557
50620;0.462918892
18949;0.374665421
18950;0.544175891
18620;0.367734523
19040;0.367413709
18656;0.477417969
18964;0.33519378
18970;0.530582113
18972;0.518360741
18679;0.197010346
18683;0.696049351
18684;0.257024746
18999;0.378063963
19028;0.377263945
18719;0.469133054
18735;0.530870963
18426;0.573336645
18429;0.186552351
18433;0.635012318
18740;0.198888801
18743;0.25600521
18755;0.178384304
18447;0.349138743
18450;0.443516819
18451;0.197605197
18457;0.469133054
18461;0.257203935
18473;0.567499938
27349;0.486839391
27675;0.462309804
27676;0.469133054
27685;0.503024453
28009;0.47143631
28010;0.321969824
28318;0.460012332
28330;0.097963216
28360;0.654421838
28071;0.335822818
28483;0.421288876
28486;0.454609424
28491;0.457716557
28495;0.457716557
28108;0.275559484
28402;0.198059896
28434;0.691946707
28141;0.483470717
28143;0.521246429
28457;0.555827621
28163;0.637599276
28471;0.746053239
28185;0.48543708
27896;0.683340726
28199;0.411468827
28213;0.409024036
28218;0.584001368
27928;0.353384307
27929;0.23215526
28243;0.507508427
28258;0.30172998
28273;0.391682316
27965;0.659575482
27973;0.462309804
48636;0.457716557
48960;0.501913685
49281;0.442189041
49922;0.305261728
50255;0.371691125
50262;0.506319962
50574;0.714809759
47345;0.408610084
47348;0.568816483
47676;0.457716557
47686;0.693198728
56282;0.646896102
56928;0.457895959
57241;0.554177406
58525;0.392480731
58526;0.699228966
58530;0.535327742
58840;0.472795691
58850;0.540646063
59478;0.411064682
59483;0.180220296
59485;0.662602735
59808;0.422719453
60110;0.475461378
56298;0.563990306
56299;0.840391588
57263;0.824110495
57576;0.416711484
57892;0.381864463
58215;0.232486903
58216;0.605391788
58223;0.460012332
58862;0.311497379
59821;0.496685832
60139;0.152941377
60470;0.29179259
60780;0.502992559
60786;0.460012332
56313;0.598305599
56322;0.136331389
56632;0.573966954
56633;0.152021191
56642;0.689973506
56648;0.463504811
57272;0.457716557
27292;0.203472276
27631;0.580892744
27318;0.449980257
27323;0.59452711
27332;0.276495967
36839;0.391191076
36843;0.729484318
36860;0.29647864
36863;0.306605201
36883;0.489116606
36887;0.457716557
36897;0.420848563
37206;0.544777141
37234;0.538335047
37255;0.520865016
37269;0.406193194
36992;0.414297672
36995;0.457716557
37282;0.524161361
37287;0.774997143
37298;0.709068438
36704;0.664229104
36705;0.566377023
36710;0.581113544
37025;0.661329594
37047;0.284660513
36742;0.544742133
36751;0.460012332
36752;0.370095419
36767;0.382737974
37085;0.712658817
37092;0.649106527
37099;0.453159712
36787;0.61545991
36796;0.512312927
37120;0.560405141
37133;0.530038437
37477;0.597153813
37817;0.238657037
37827;0.459240721
37831;0.472331772
37834;0.666571535
37512;0.307622104
37517;0.430884277
37845;0.244284868
37855;0.380426664
37531;0.620853298
37541;0.366890715
37875;0.770716118
37571;0.601982301
37882;0.574003984
16762;0.662525632
16769;0.47143631
17061;0.333653437
16782;0.314832745
16791;0.539359833
16809;0.453822088
17100;0.558871475
16826;0.440883678
16836;0.353670558
17122;0.636825705
17130;0.468862782
16857;0.344928995
16548;0.254667092
16551;0.622507341
16559;0.560652719
16567;0.796742407
16570;0.382364945
16572;0.543290449
16878;0.453313728
16879;0.580392361
16583;0.606171318
16584;0.440597913
16590;0.265744426
16901;0.415505424
16607;0.669536834
16925;0.277139973
16948;0.429944192
16954;0.486504398
16959;0.561299173
17626;0.295893105
17320;0.720443315
17326;0.269497206
17362;0.510380825
17373;0.680837566
17783;0.54440547
17796;0.633199056
17797;0.591047183
17700;0.282582104
17710;0.464771824
17712;0.557707467
17715;0.670783704
17416;0.611225414
17452;0.750485934
17762;0.509932804
17770;0.586920359
17461;0.247617238
17488;0.383921291
17504;0.353246623
17213;0.469133054
17215;0.457716557
17537;0.534060109
17235;0.448214514
17261;0.48469072
17266;0.423120897
68519;0.460012332
68524;0.456981167
68846;0.587689287
69488;0.58135975
69806;0.569537944
70116;0.481991581
70117;0.3076995
70119;0.515058787
70759;0.664267931
70771;0.47748076
71084;0.38342044
71088;0.131175869
71092;0.412749495
66303;0.460012332
66625;0.38258544
66631;0.460966989
66938;0.210790419
68540;0.473740782
69509;0.199552763
69819;0.469133054
70145;0.605128315
70455;0.460012332
70462;0.397827432
70468;0.571072304
70792;0.520076088
66319;0.345819641
66970;0.586404878
68243;0.570312557
68245;0.676510355
68882;0.313058115
68883;0.370110235
69193;0.635822718
69522;0.287863803
69842;0.47143631
70169;0.469133054
70481;0.479153741
71117;0.471377789
71118;0.516138036
71130;0.682151393
66335;0.262136098
66658;0.651744798
66661;0.126327474
66669;0.571332326
66991;0.49051105
67630;0.673955068
67940;0.380855005
67946;0.379152147
68254;0.235578137
68270;0.399260307
68582;0.547544467
6765;0.259867882
6499;0.460012332
6521;0.5705067
6828;0.471922196
6829;0.522071038
6852;0.399765114
6857;0.373276127
6858;0.381442135
6553;0.381986538
6554;0.394840481
6884;0.233392182
6892;0.39758577
7558;0.395608568
7233;0.259234299
7573;0.148280501
7250;0.170497107
7588;0.469133054
7589;0.293439039
7610;0.319003148
7624;0.47143631
7625;0.489049221
7330;0.458234701
7334;0.281043016
7344;0.316490375
7347;0.47143631
7353;0.310377413
7673;0.460012332
7376;0.60336888
7081;0.457716557
7088;0.159415157
7105;0.711259445
7431;0.632663818
7434;0.532951875
7436;0.670529812
7133;0.58255951
7446;0.612136479
7459;0.644021403
7148;0.4689387
7161;0.441216831
7170;0.397596339
7179;0.489987717
7482;0.318160795
7511;0.404618222
7515;0.225577136
7215;0.473820307
8167;0.497346069
8179;0.430847333
7863;0.553570946
7865;0.616213026
7866;0.436086633
7868;0.470216717
7870;0.424032657
16745;0.571866766
16752;0.684155568
17038;0.332131268
19331;0.44773601
19630;0.626332875
19341;0.460012332
19371;0.328399102
19067;0.346683057
19069;0.469133054
19383;0.275008411
19082;0.551478412
19084;0.593711195
19413;0.369873976
19116;0.451215488
19419;0.458881568
19433;0.309638228
19434;0.682313171
19448;0.53139222
19156;0.349751759
19176;0.427325317
19177;0.551569586
20145;0.506849936
20157;0.456390277
19818;0.499745403
19826;0.412537822
20177;0.598009842
19841;0.469133054
19888;0.608266269
19909;0.430551888
19910;0.448316431
20220;0.535021153
20226;0.491243385
19923;0.469133054
20254;0.447281983
19956;0.615279843
19962;0.347585077
28521;0.600278273
28537;0.510657018
28851;0.291614664
28548;0.519661904
28859;0.562727889
28862;0.528261189
28563;0.315344258
28565;0.275710069
28879;0.617699083
28881;0.364463349
28884;0.386080524
28582;0.588898692
28591;0.307731867
28904;0.479708713
28910;0.538836364
28598;0.482745257
28933;0.276029812
28626;0.595353669
28632;0.474643721
28635;0.40337755
28942;0.392772063
29588;0.624248687
29305;0.466172382
29310;0.609712828
29626;0.370984188
29632;0.499332309
9340;0.420831293
9040;0.461370009
9355;0.49974272
9042;0.599248482
9370;0.457716557
9382;0.573843474
9383;0.517521766
9095;0.565465953
10067;0.465633425
10077;0.523877713
10084;0.460012332
10097;0.561187506
10102;0.645179884
9789;0.394094941
10124;0.457716557
10225;0.562785468
10235;0.439250887
9822;0.469133054
9835;0.522200701
10149;0.54720495
10176;0.664122627
9869;0.410236566
9870;0.361732614
9879;0.332712556
10219;0.402566967
9601;0.493445244
9927;0.583885198
9928;0.616239495
9936;0.348314925
18482;0.224527344
18486;0.460012332
18487;0.278354052
18492;0.598838266
18496;0.097459688
18497;0.385190155
18803;0.485297007
18811;0.308545315
18506;0.465810914
18512;0.676014176
18536;0.723332649
18870;0.518657913
18877;0.388316503
19500;0.302213077
19502;0.449938316
19504;0.405020446
19207;0.231073761
19213;0.444071777
19221;0.633808622
19222;0.423829187
19223;0.635994316
19230;0.72088594
19659;0.475185661
19271;0.634421985
19274;0.469133054
19574;0.535891279
19307;0.630084045
19600;0.496093977
84216;0.569336454
84521;0.473102197
84524;0.457716557
84532;0.390166313
85171;0.451272578
85179;0.460012332
85180;0.469133054
85481;0.449400324
85491;0.668596396
81660;0.303644804
81673;0.569976942
81992;0.561643699
82301;0.507478656
82313;0.462309804
82950;0.283185576
83274;0.444016111
83592;0.623852494
83919;0.420350384
84221;0.612479442
84230;0.624938928
84557;0.237145936
84559;0.289086796
81681;0.460012332
81692;0.681289541
82008;0.327089664
82015;0.634248741
82332;0.515384308
82961;0.452109385
83601;0.406866191
8752;0.211212303
8445;0.590772935
8460;0.458678669
8765;0.496258695
8766;0.589042551
8767;0.618522958
8775;0.47143631
8475;0.460012332
8791;0.387460641
9430;0.273397166
9452;0.152963582
9472;0.312065101
9173;0.579509821
9584;0.295573678
9199;0.486798218
9487;0.307563618
9212;0.332424299
9231;0.642611348
9250;0.549401195
9251;0.50990176
9546;0.535354621
9547;0.299651043
9268;0.595192395
9279;0.457716557
9562;0.657336503
9565;0.369779882
9569;0.337831029
9293;0.457716557
8990;0.611965357
9019;0.522645117
9324;0.635105149
76429;0.457716557
77391;0.60669461
77714;0.092349415
78028;0.506928208
78034;0.552218075
78671;0.323222412
79301;0.281854321
79317;0.433743691
79634;0.303002393
79636;0.524951017
79944;0.457716557
79949;0.473740782
79959;0.392869438
80271;0.653120233
80587;0.208895178
80589;0.202550129
76442;0.311778207
76443;0.543986769
76766;0.416348458
77399;0.473740782
77734;0.31456063
78044;0.619907482
78361;0.415444749
78683;0.596404095
78999;0.693633002
79327;0.50062231
79643;0.47143631
79965;0.460012332
79967;0.469133054
79977;0.388176457
81259;0.666922649
77108;0.452888304
78064;0.139783365
78073;0.460012332
78077;0.365112026
78379;0.607601308
78386;0.429390681
78707;0.567735231
78713;0.409130553
79022;0.469133054
79028;0.627101346
79033;0.474273101
79038;0.457716557
79346;0.253849056
79675;0.429332602
79985;0.345201895
79990;0.670595875
81965;0.294913353
81973;0.366543186
81978;0.527262899
82287;0.457716557
82291;0.486433651
82922;0.33513597
83257;0.497908481
83881;0.469133054
83884;0.460012332
83894;0.514690111
83898;0.613494686
40208;0.460012332
40209;0.47143631
39898;0.670042015
40224;0.47143631
40233;0.672084593
40239;0.238655514
39919;0.651713469
39926;0.432227319
39935;0.457716557
40250;0.388263737
39945;0.475799965
39955;0.666771477
40260;0.456275729
40261;0.196244277
40265;0.22223045
40269;0.682246981
30591;0.694490204
31002;0.390650869
31006;0.611264087
31015;0.46929655
30903;0.544599327
30912;0.582665644
30640;0.275438266
30644;0.455135744
30653;0.250279558
30690;0.500728895
30988;0.578065377
30716;0.228820408
30413;0.585653999
30725;0.579050748
30418;0.299075061
30752;0.600699401
30448;0.283314507
30770;0.349846694
30470;0.457716557
30484;0.533156904
30800;0.460012332
30514;0.295595404
30821;0.307032993
31478;0.67136089
31479;0.44568721
31482;0.229460278
31492;0.553117008
31494;0.264739871
31174;0.545649426
31500;0.558754772
31505;0.685202933
31184;0.766691811
31186;0.361817404
31194;0.416088591
40071;0.457716557
40492;0.55801933
40085;0.470143251
40092;0.434820656
40093;0.619378435
40095;0.460012332
40405;0.462309804
40413;0.462309804
40416;0.48254321
40107;0.424281008
40114;0.576969652
40424;0.437681759
40435;0.490800436
40444;0.483162874
40153;0.263083277
40158;0.605015515
40466;0.592844569
40478;0.61832956
40481;0.469133054
40161;0.588410132
39858;0.629550119
40187;0.528752396
40192;0.446890479
40194;0.454468052
39885;0.657540178
40202;0.414807012
40203;0.460012332
71023;0.469133054
71032;0.445841203
66245;0.491208608
66250;0.316545796
66560;0.347364067
66880;0.38776116
66891;0.576530784
67196;0.556870961
67514;0.462309804
67836;0.427335342
67843;0.330355605
67853;0.516639912
68163;0.563246688
69766;0.459771457
69770;0.872345635
70086;0.342577999
70396;0.406768214
70407;0.436437903
70727;0.370168424
71050;0.457716557
66256;0.629622825
66578;0.472193547
66592;0.452349152
66911;0.335119101
67219;0.60339374
67224;0.462309804
67541;0.478602242
68175;0.425169859
68508;0.718289672
68817;0.184259669
69145;0.513898788
69147;0.392490727
69453;0.435476733
69783;0.243873433
69787;0.461737398
70095;0.444004419
70428;0.613113194
66282;0.179523584
66284;0.849695555
66605;0.439497141
66929;0.536381395
67241;0.758799079
67243;0.222819563
78002;0.423151757
78009;0.21936651
78333;0.501021305
78969;0.274671527
78974;0.395720478
78977;0.380588129
80249;0.523550913
80255;0.5421915
81200;0.360237793
81203;0.648186599
81216;0.711390504
76419;0.51167475
20593;0.565903683
20890;0.53935468
20600;0.438041077
20627;0.457716557
20645;0.508688974
20346;0.300162402
20356;0.16265917
20357;0.436161449
20662;0.621609168
20358;0.281149218
20359;0.716979379
20372;0.425488442
20375;0.278435243
20435;0.553271041
20745;0.334656991
20755;0.594272492
21094;0.469133054
21098;0.209451764
21106;0.687434668
21108;0.369403363
21460;0.538902605
21465;0.222261437
21144;0.473740782
30041;0.532237624
30048;0.580050818
30364;0.262213703
30067;0.376463003
29764;0.583753013
29767;0.608259992
29770;0.272862634
30079;0.457716557
29789;0.581724897
29796;0.494393036
29806;0.575978609
29820;0.460012332
29833;0.435059165
30155;0.469133054
29840;0.392603151
29844;0.27134419
29863;0.574462634
29864;0.464135436
29874;0.297613413
30209;0.366808371
30210;0.655442995
30216;0.623469561
30530;0.36510807
30840;0.61909849
30554;0.360254407
30871;0.515629978
30564;0.457716557
30879;0.546931093
30894;0.457716557
79566;0.623995763
79893;0.350223652
79894;0.492412
79896;0.634749614
80203;0.401763882
80211;0.460012332
80217;0.358683824
80530;0.413155175
80849;0.3616872
80856;0.353092287
81164;0.580615949
81166;0.506843388
81168;0.469133054
76704;0.706803428
77018;0.106310108
77031;0.577772711
77676;0.457716557
77996;0.456021076
78621;0.516090716
78945;0.358808432
78949;0.516632975
79269;0.355658768
79274;0.596980603
80221;0.473740782
80228;0.492999473
80543;0.506467328
80545;0.469133054
80550;0.460398031
80558;0.451442752
80863;0.629849508
80867;0.46713039
80868;0.51046105
80870;0.414072718
76405;0.562678068
76734;0.452472634
77052;0.403292261
84798;0.365708659
85104;0.348032382
85118;0.575454989
85431;0.534158898
85432;0.318330339
85753;0.457716557
81614;0.189324911
81921;0.382662088
82245;0.231142483
82563;0.6783594
82573;0.371899746
82879;0.653136801
82891;0.512523271
83201;0.284314539
83218;0.460012332
83842;0.414260104
83845;0.37327959
83847;0.594622618
83848;0.473740782
83853;0.457716557
83856;0.574949404
84489;0.72079778
85124;0.387232604
85441;0.457716557
85451;0.565167659
85457;0.562821154
85768;0.624871572
85780;0.538954092
81625;0.47143631
81635;0.384029105
81940;0.462309804
81951;0.54912892
81956;0.359024722
82583;0.457716557
82592;0.483161562
82596;0.579404087
8936;0.554634385
8622;0.173473218
8633;0.739211889
8639;0.563721691
8951;0.457716557
8952;0.457716557
8657;0.388348475
8352;0.705436697
8673;0.584254273
8367;0.520939317
8379;0.473740782
8690;0.582559383
8404;0.650116172
8408;0.316630201
8436;0.28282916
8745;0.395961079
17922;0.418971853
17923;0.656637459
17939;0.332377434
17949;0.256039609
18264;0.516021678
17968;0.301350097
18015;0.308884495
18313;0.273951396
18317;0.373038616
18326;0.444419296
18041;0.630004709
18043;0.560417871
18044;0.487190329
18054;0.340070891
18058;0.522217021
18366;0.594611299
18390;0.40698172
17811;0.484905015
18131;0.472021735
17826;0.628935916
18166;0.735298765
18172;0.26353461
18177;0.57130584
18181;0.461498555
18182;0.224440769
18186;0.337298407
17912;0.288165067
17915;0.327260454
18218;0.281550855
18898;0.230437572
18581;0.303145926
18589;0.168085846
18596;0.242865088
80365;0.234141014
80373;0.52861417
80683;0.435902323
80696;0.274512079
81007;0.457716557
76539;0.382282612
76554;0.288010982
76868;0.559863514
76871;0.634589729
84244;0.316336706
84571;0.514028849
84574;0.462305376
85528;0.53432004
85533;0.521976568
81710;0.619982219
82029;0.242069071
82039;0.585011072
82343;0.383993807
82666;0.515590648
82670;0.143807295
82991;0.321054561
83303;0.480563175
83624;0.642963451
83637;0.603301422
83942;0.314425272
83943;0.542973368
83946;0.234363181
83950;0.45353081
84901;0.470374809
81720;0.190535959
81730;0.240375751
83321;0.585342651
83646;0.583394428
83650;0.706199167
84601;0.177813544
84602;0.370041776
84612;0.252027276
84619;0.591330255
85247;0.534946375
85256;0.604560788
83617;0.638985795
10281;0.607304928
10601;0.473740782
10301;0.649166013
10344;0.434702356
10349;0.334649167
10354;0.531699431
10663;0.553394326
10674;0.538407098
10679;0.587984889
11321;0.464323247
11328;0.565350084
11332;0.392878109
11013;0.43316656
11351;0.322088305
11024;0.464064883
11373;0.170795724
11070;0.552642224
11483;0.127079447
11095;0.639397531
11096;0.388664943
11406;0.438679524
11414;0.462309804
11112;0.457716557
11426;0.627345341
20289;0.561673718
20294;0.478070032
20296;0.697760409
19981;0.605895318
19687;0.416552955
20002;0.591769496
20006;0.457716557
20036;0.606995037
19718;0.457716557
19729;0.321563741
20056;0.56061294
19741;0.432289477
19748;0.457716557
20069;0.364555604
20097;0.542406662
19791;0.434753378
20444;0.286158263
20448;0.653584019
20455;0.534248454
20761;0.520318383
20772;0.363196053
20795;0.545478232
20482;0.589224888
20492;0.467078708
20508;0.484093644
20840;0.484518616
20844;0.560128634
20845;0.521192041
20852;0.582807084
20573;0.539755626
20580;0.387435752
69541;0.596630334
69548;0.29717089
70181;0.659197615
70190;0.659610921
80307;0.639168435
80623;0.426325502
80626;0.543782672
80635;0.625879092
81263;0.643030457
81267;0.617301166
76482;0.332995588
76807;0.143592346
77118;0.561379329
77127;0.490533529
77449;0.486410412
78093;0.469133054
78399;0.507132915
78401;0.506837469
78407;0.577497019
78726;0.457716557
79042;0.771421289
79055;0.614517901
79362;0.354340186
79696;0.460012332
80330;0.388669778
80336;0.334444459
80338;0.631544748
80643;0.818597416
80654;0.396586826
80966;0.482880857
81285;0.727171005
76502;0.469133054
76509;0.497173234
77141;0.487050715
77152;0.458308122
77781;0.483391574
77786;0.366919452
77787;0.342119675
77788;0.512812253
77789;0.341275924
77791;0.475697078
78098;0.457716557
78100;0.51631962
78102;0.1675748
78744;0.242161197
78756;0.435461523
79064;0.306030877
79071;0.234168176
79388;0.519191265
79719;0.48068109
80345;0.402815556
80661;0.469133054
80678;0.593170592
81300;0.457716557
76528;0.420985151
76846;0.466094886
77158;0.548554694
78122;0.654424694
79414;0.337471811
79415;0.598434694
79734;0.632706186
17593;0.609240793
27080;0.268100073
26778;0.438908965
27106;0.724788627
27227;0.448913634
26827;0.539874756
26831;0.499980167
27130;0.126895681
27135;0.573725526
26846;0.457716557
26849;0.202465864
26851;0.252042613
27145;0.636276507
26863;0.414060207
26877;0.289113142
27159;0.471402792
27160;0.450617646
27161;0.618534875
27181;0.545521483
26903;0.464449089
26908;0.665705984
27209;0.598838537
26934;0.570261473
26935;0.454345336
26955;0.511173884
26959;0.655627594
26972;0.46514905
26662;0.586650476
26664;0.67248497
26669;0.460012332
26984;0.308354897
26679;0.62044974
26694;0.450327339
27005;0.481810787
27013;0.549450453
27028;0.359948128
27031;0.629589856
26722;0.517755885
27042;0.227245926
27706;0.416953645
27707;0.226607301
27713;0.472714125
27714;0.555305664
27732;0.542619133
27415;0.379055444
27743;0.469133054
27420;0.268223185
27858;0.52920746
27458;0.382932103
27464;0.603775538
27465;0.457716557
27474;0.276508102
27476;0.316997154
27492;0.577834695
27495;0.509235235
27805;0.7372925
27509;0.686468948
27524;0.524632847
27846;0.610098735
27554;0.653945857
27557;0.503945791
27583;0.386103726
47660;0.653203452
47667;0.500040528
47985;0.702624291
47986;0.385151203
47994;0.688648679
48300;0.471125754
48312;0.388980898
57710;0.215774504
58339;0.457716557
58348;0.636439712
58971;0.602609015
59300;0.460012332
59309;0.359065253
59624;0.356961347
59628;0.200568837
59933;0.286647048
59936;0.563556762
60259;0.275431675
60268;0.57903788
60573;0.173468154
60578;0.460012332
60896;0.361583838
56125;0.574715655
56757;0.457716557
56762;0.494497893
56763;0.706242965
57073;0.469133054
57089;0.457716557
58355;0.6838982
58681;0.506022005
59005;0.47143631
59314;0.546547066
59321;0.789183784
59637;0.473740782
59649;0.814056215
59959;0.49736476
60598;0.574855485
60603;0.288536062
56140;0.361001553
56147;0.462309804
56783;0.572604589
56789;0.462309804
57103;0.378619905
57420;0.462309804
57430;0.656550945
57732;0.327774082
58066;0.419763914
58378;0.703240485
58696;0.604061836
58701;0.457716557
59020;0.61040653
59026;0.411551638
59655;0.474322458
59971;0.483718413
59981;0.469518632
59982;0.453784836
60296;0.758267963
60951;0.66588315
56160;0.582620328
56478;0.573131651
56801;0.435615057
57440;0.48819548
58079;0.297919602
58396;0.181072882
37594;0.585675064
37913;0.416787626
37919;0.621112479
37606;0.548284082
37933;0.498383493
37630;0.457716557
37321;0.471693035
37323;0.480191291
37335;0.555315853
37337;0.339556023
37346;0.541046828
37352;0.599741245
37358;0.336926546
37672;0.630363413
37369;0.58519325
45666;0.559762492
45973;0.457716557
45985;0.144493906
45986;0.638680257
46299;0.482911613
46630;0.714785256
46953;0.493457305
46958;0.491626956
47284;0.354975255
47609;0.605612292
47614;0.581707814
48262;0.457716557
48269;0.783194475
48603;0.442506039
49561;0.647657196
49576;0.520779243
50203;0.387178579
50207;0.221063384
50209;0.462309804
50211;0.457716557
50216;0.342116676
50218;0.456974064
50531;0.476549591
50538;0.290235003
45680;0.45402819
46320;0.567394227
46335;0.604535628
47303;0.506494417
47312;0.402781523
47313;0.451921539
47635;0.640552552
47958;0.640879044
47967;0.339259634
48610;0.692345663
48614;0.36362602
48619;0.627163119
49263;0.458503651
49270;0.63020053
49276;0.510353049
49902;0.487792808
